timestamp	x	y	r
1743622701.0012949	0	0	0
1743622701.0172572	0	0	0
1743622701.022946	0	0	0
1743622701.0292954	0	0	0
1743622701.0752287	0	0	0
1743622701.0942178	0	0	0
1743622701.1295245	0	0	0
1743622701.1611152	0	0	0
1743622701.1930785	0	0	0
1743622701.22934	0	0	0
1743622701.2613375	0	0	0
1743622701.2934248	0	0	0
1743622701.3531134	0	0	0
1743622701.3960133	0	0	0
1743622701.4306347	0	0	0
1743622701.4671495	0	0	0
1743622701.4969802	0	0	0
1743622701.529713	0	0	0
1743622701.5573812	0	0	0
1743622701.592171	0	0	0
1743622701.6240032	0	0	0
1743622701.6409993	0	0	0
1743622701.6611571	0	0	0
1743622701.6930122	0	0	0
1743622701.7294126	0	0	0
1743622701.7615159	0	0	0
1743622701.7934828	0	0	0
1743622701.8293834	0	0	0
1743622701.8612242	0	0	0
1743622701.8933017	0	0	0
1743622701.9295638	0	0	0
1743622701.961793	0	0	0
1743622701.9933443	0	0	0
1743622702.0575974	0	0	0
1743622702.093281	0	0	0
1743622702.123051	0	0	0
1743622702.1286745	0	0	0
1743622702.1611388	0	0	0
1743622702.1931515	0	0	0
1743622702.2551982	0	0	0
1743622702.287805	0	0	0
1743622702.3201036	0	0	0
1743622702.3389356	0	0	0
1743622702.3613153	0	0	0
1743622702.3968315	0	0	0
1743622702.4289663	0	0	0
1743622702.4866815	0	0	0
1743622702.525268	0	0	0
1743622702.5623538	0	0	0
1743622702.603719	0	0	0
1743622702.6379776	0	0	0
1743622702.6773674	0	0	0
1743622702.7059548	0	0	0
1743622702.7371035	0	0	0
1743622702.7632065	166.5	298.5	33.79999923706055
1743622702.783609	0	0	0
1743622702.7972226	0	0	0
1743622702.8290837	0	0	0
1743622702.861083	0	0	0
1743622702.8977947	0	0	0
1743622702.92948	0	0	0
1743622702.9615633	0	0	0
1743622702.9969966	0	0	0
1743622703.0295367	0	0	0
1743622703.0615885	0	0	0
1743622703.0976033	0	0	0
1743622703.1289122	0	0	0
1743622703.1897209	0	0	0
1743622703.2222328	0	0	0
1743622703.2558715	0	0	0
1743622703.2613068	0	0	0
1743622703.2982013	0	0	0
1743622703.3291526	0	0	0
1743622703.3617773	0	0	0
1743622703.424182	0	0	0
1743622703.4612107	0	0	0
1743622703.493177	0	0	0
1743622703.530393	0	0	0
1743622703.5594053	0	0	0
1743622703.576805	0	0	0
1743622703.5968351	0	0	0
1743622703.6293366	0	0	0
1743622703.6608646	0	0	0
1743622703.6978626	0	0	0
1743622703.7290761	0	0	0
1743622703.7618499	0	0	0
1743622703.7973197	0	0	0
1743622703.8286598	0	0	0
1743622703.8611078	0	0	0
1743622703.8974216	0	0	0
1743622703.9291778	0	0	0
1743622703.9615598	0	0	0
1743622703.9968758	0	0	0
1743622704.0297494	0	0	0
1743622704.0608866	0	0	0
1743622704.0975049	0	0	0
1743622704.1291015	0	0	0
1743622704.1651936	0	0	0
1743622704.1971948	0	0	0
1743622704.2296088	0	0	0
1743622704.2653258	0	0	0
1743622704.32047	0	0	0
1743622704.3568544	0	0	0
